id_komentar,nama_akun,tanggal,text_cleaning,sentimen
UgxE_qRMNM8LytcrVKl4AaABAg,Youtubeku 18,2023-06-06 19:09:16+00:00,turun tangan usaha,1
UgxW6XgNHH7T3IpBRzt4AaABAg,Lusi Handayani,2023-06-06 19:04:17+00:00,batrenya kko   keluar api   padam   usah muluk muluk moeldoko,1
Ugzx_U0anAGbgPXN9E54AaABAg,"love peace ""one earth""",2023-06-06 18:53:51+00:00,  bahan bakar e fuel hidrogen rubah banyak konvensional toyota   contoh tinggal tunggu produksi massal ato ubah dikit konvensional  ,1
UgyVb5X7hmIb4xdpHIB4AaABAg,Pemburu rejeki,2023-06-06 18:43:02+00:00,orang gunung bingung pakek,2
UgxV4onBqB3RjtYdaRx4AaABAg,H4R7 G,2023-06-06 18:41:35+00:00,chaging station banyak perintah turun pajak,1
UgwYpvG5NaRNnWysVvJ4AaABAg,Bugi Prasetio,2023-06-06 18:31:31+00:00,perintah bodoh buat subsidi karna punya bisnis punya otidak subsidi kendara umum bas,0
Ugx6HKiRjrV09wsyglp4AaABAg,samo Sir,2023-06-06 18:29:58+00:00,jalan indo banyak rusak hancur lebur jumpa tanjak lumpur onderdil bengkel susah tiap daerah satu individu paling cepat chargingnya jam tes dulu angkut umum popri taxi kota,1
Ugx2aC7d3JZmiajY_St4AaABAg,Rdimas arif,2023-06-06 18:24:00+00:00,moldoko buat apa coba jendral klu kendara laku bikin infrastruktur colok bego tempat ngecas   gimana mau pakenya bnyakin dulu spot colok kendara,1
UgxaKXmkaHyMiCPQueJ4AaABAg,Hendra Wijaya,2023-06-06 18:06:54+00:00,asal ganti baterai garansi tanggung sih gp,1
UgzBLm_fDnNyxeim4fN4AaABAg,yusuf,2023-06-06 18:06:49+00:00,evaluasi infrastruktur spklu sedia durasi charging bengkel khusus kendara banyak gitu   pake ngundang moeldoko buat evaluasi ,0
UgzAD5rp9LgjzEKdgwp4AaABAg,Tri Haryanto,2023-06-06 18:06:31+00:00,boro boro mikir bli ev bli sembako   udh susah bro,1
UgwxD4dqlxA40j1XB7Z4AaABAg,Bang 4 Buck,2023-06-06 18:05:34+00:00,wuling ev harus cuma usd china jual harga segitu masuk sini juta anjaay,1
UgzgFGO-yLCAn2NUNgt4AaABAg,Satria Pandu,2023-06-06 18:03:36+00:00,nyata subsidi orang kaya lebih banyak orang miskin,1
Ugw-QF3TBd00wHU_9Ed4AaABAg,Anak Kolong,2023-06-06 18:01:04+00:00,banyak mekanik   belum paham baik minim tempat charger jarak tempuh batas kalaund desa   charger   paling penting harga relatif tinggi jadi masyarakat mikir mikir,1
Ugze7wI1NNIr-BGRArZ4AaABAg,Anomaly Algorithm,2023-06-06 18:00:10+00:00,okay versi awal yah   tau depan      orang  indo kn   sabar isi bensin ful tank jalan   ngecas lama nunggu haduh belum   lewat lintas kebun sana sini   tahu tidakar  orang  indo   pakai dalam kota   pakai mudik     kalah penting onderdil kw   bekas baterai limbah   olah bensin keluar polusi udara,1
UgzrRSnE3Vf5agHsEdV4AaABAg,Raynhertz Sinuraya,2023-06-06 17:50:57+00:00,perintah aneh ngasih atur kayak   riset dulu syarat dapet subsidi motor salah satu warga miskin kapasitas rumah lha wong motor daya charging lebih   wat kok   subsidi  orang    punya daya rumah wat aneh kmrn ngajuin lewat aplikasi pln   ac gara rumah wat padahal motor   mau beli daya charge wat lebih parah aneh,1
Ugx7Y4sHld4hrAOjInx4AaABAg,ivanez,2023-06-06 17:46:16+00:00,harus ev lebih murah mesin komponen lebih sederhana   banyak part model   rasional minim ban   kecil,1
UgxzqAepJwspvirHU6l4AaABAg,Robet rvb,2023-06-06 17:41:51+00:00,moeldoko adaalah milik usaha motor motor gesit wajar koar masyarakat pindah kendara pernah kritik perintah cepat kesah undang undang subsidi kendara produk beli perintah,1
Ugx_LASMb_xIfJvyH_B4AaABAg,Saya Siapa,2023-06-06 17:40:13+00:00,    hp batrenya awet   soak baru   ubah semua kendara bensin rumah kendara,1
Ugw3Q5TZ5mJpEahlQt14AaABAg,Ahmad Syazwan ARF,2023-06-06 17:40:09+00:00,gaji   juta gimana mau beli,0
UgxKbAoKN8f-1rCZz0N4AaABAg,dicky toska,2023-06-06 17:35:53+00:00,harga jutaan laku,0
UgzMwWNwa7OUXC0JkPd4AaABAg,Aan Anindyto,2023-06-06 17:24:26+00:00,diskon dong,0
UgyhMYwra__Z7mWMCJx4AaABAg,Cr Cr,2023-06-06 17:22:37+00:00,bekas laris manis jir coba cek diler daerah cirendeu rame jual beli,1
UgzLIB0P20DlK9fwG694AaABAg,Hunt Er,2023-06-06 17:16:45+00:00,indo rata ngecharge desa pakai tegang wat stabil mustahil   butuh jam buat penuh pasti pas baterai   umur ngechargnya molor sampe tambah jam harga jauh atas bensin fasilitas sama bahkan lebih rendah   powerbank hp guna mobile   butuh power bank china   mulai mau kembang lajur khusus isi jalan pakai wireles charging system sering  lihat  baterai bakar susah padam bahkan damkar eropa rendem bakar bak air padam,1
Ugws5I08kApE5lZVkYR4AaABAg,SevenSon,2023-06-06 17:12:18+00:00,info konspirasi minyak bumi batas bumi hanya bohong belaka minyak bumi ada tidak batas,1
Ugyk0MpPOR9gp1EXS2x4AaABAg,arcel alindra,2023-06-06 17:06:09+00:00,moeldoko sama si luhut punya saham besar mati an ngebela jual jabat cuma penting diri pribadi,2
UgwxJ9dTQz_v35qrZ0h4AaABAg,Alwie,2023-06-06 17:01:05+00:00,kasi sales padahal bebas pajak tahun gimana mau beli mau beli beras mulai susah bodoh bodoh hidup aseng,1
UgyMrODRFKK_Q0emcfN4AaABAg,Motolover,2023-06-06 17:00:48+00:00,habis ngisinya lama   bbm ngisi ful tank   nyampe menit siap jangan dipaksain,1
UgzefOleFbbStgSQ7u14AaABAg,Edi Torus,2023-06-06 17:00:23+00:00,konversi motor usia tahun,2
UgyCI4cT_wOl7lG4WUJ4AaABAg,Herry Iskandar,2023-06-06 16:56:35+00:00,harga sama bensin bentuk jelek sama kaya motor jelek bentuk bentuk bagus harga mahal,0
UgzEsRsoDbGHnhq6Snp4AaABAg,Ion Glaas,2023-06-06 16:52:41+00:00, ingat  venomena tambang bitcoin cina banyak   mining bitcoin akhir lonjak naik trs naik apa dampak berita bumi makin panas tambah energi panas   terima bumi prilaku mining masal trs mau pindah kendara bayangin banyak orang pake bayangin   lebih buruk jadi venomena mining cina apa   makin hancur lapis ozon bumi lama lama hancur sifat serakah manusia usaha   untung pakai buntung   collab   lama   hibrid kenap       tingkat oiah lupa   bikin modal kecil jual puluh lipat bukan bas puluh loh cuaks,1
UgzQdQ2dD3qTtkwbktB4AaABAg,Muhammad Zulfradana,2023-06-06 16:49:11+00:00,mau obral banding konvensional mahal ev,0
UgytHaKpk7cRJhQSE0d4AaABAg,Nazarovf Mihajlovic,2023-06-06 16:48:30+00:00,apa apa order online rakyat cuma butuh rumah murah kuota internet murah smartphone murah,1
Ugz90TeSScQTjKeuYrh4AaABAg,Aji Ahmad,2023-06-06 16:48:27+00:00,  daerah   sih mau chas kadang   cas rumah   banyak   kuat daya,0
Ugzt58-_sZKMb6aOw5Z4AaABAg,oso aja,2023-06-06 16:47:50+00:00,mending beli kuda gratis bbm rumput minim awat       tua tinggal sembelih daging makan bermafaat,0
Ugx5lY9sRsiR0U5iePd4AaABAg,Frin Ysf,2023-06-06 16:41:09+00:00,perintah usaha koplaknya beri subsidi untung sendiri sangat miris,1
UgyhS7vfjx_tkg2HUNR4AaABAg,Way,2023-06-06 16:37:37+00:00,subsidi rusak masuk kantong usaha ini negeri koruptor negeri surga cukong,1
UgwUZPPDhSJjyQKMWEd4AaABAg,DaffaRkassandra,2023-06-06 16:32:01+00:00,banyak   jual fb marketplace olx aplikasi bisnis jualbeli otomotif harga turun sedikit mungkin cocok   masyarat guna alas kendala rakyat kismin boro boro punya motor lebihbaik naik angkot bis grab gojek keretalistrik rakyat tengah   nama lika liku punya gunakn beli kredit maupun cash paksa jual ketidakcocokan rakyat tengah atas sorry bukan sombong biasa dulu udh lebihsuka mewah mercedesbenz bmw maupun sport mewah lamborghini ferrari biasa koleksi garasi maklum hobi otomotif banyak kurang minat mending beli bahanbakar lama pake tahun tahun bahkan   jual,1
Ugy_HLCWrajtivhLuqd4AaABAg,Y2K TV,2023-06-06 16:25:55+00:00,coment hebat boong frank sma cnbc,1
Ugxwx-na2NhjJPJbID94AaABAg,Irwan Wijaya,2023-06-06 16:24:54+00:00,penting bapak bapak cuan besar   feeling   bakal jalan dech motor jangan industri manufaktur otomotif indonesia gulung tikar semua obsesi buruk perintah sukses electric vehicle bapak bapak jabat perintah tahu berapa banyak  orang  kantung hidup sektor manufaktur otomotif bbm parts alami naik signifikan ambisi perintah sukses program sebut hati hati bakal banyak anggur baru,1
UgxTnYXFxDNlV-WhlEh4AaABAg,kharisma putra,2023-06-06 16:23:09+00:00,kendara lebih cocok angkut umum disupport perintah bukan suruh warga beli sendiri,1
UgzujoaX_3cEfahjZex4AaABAg,Asri Jomang,2023-06-06 16:20:18+00:00,perintah hanyan cari cuan energi bersih solar panel,2
UgyjGJdDGUgFBmEzdGN4AaABAg,Selii Tok Tok,2023-06-06 16:19:09+00:00,bikin bijak  kok  cuma nguntungin orang kaya sama tiongkok beli orang kaya punya industri tiongkok pejabatanya bisnis asudah,0
Ugx0pc0a61VKzEU1JJ54AaABAg,Galuh Kirana,2023-06-06 16:15:39+00:00,gimana mau laku mesin wuling coba merek honda daihatsu suzuki mungkin laku buat jepang kualitas ragu,0
Ugw0CagiA2xQ4yMn0mV4AaABAg,baba bobo,2023-06-06 16:12:45+00:00,bijak rusak bela tambah oon kuadrat ekonomi   pulih rakyat susah makan kerja nambah bijak aneh aneh siap siap hadap perang lebih luas   kesiap baik ekonomi sosial militer,0
Ugy9HlHIZ3JoH8Da2Nx4AaABAg,Wijaya Ahmad,2023-06-06 16:06:03+00:00,  usah kasih insentif   rakyat kaya y beli insentif tu biaya didik guru tu urusin gaji   layak guru suruh maksimal anggar cuma buat bancak,0
Ugzx9oQuDmBKfSQn_lV4AaABAg,Moh Nasiruddin,2023-06-06 16:04:18+00:00,tetap semangat mudah balik telapak tangan,0
Ugwe3vL6mFtO2l6H0-Z4AaABAg,Yono Yono,2023-06-06 16:02:14+00:00,miyak lama habis imbang,1
UgyQ2Xdgrj9bjszun6N4AaABAg,Eva Melviana,2023-06-06 16:02:11+00:00,bukan laku   harga tinggi ekonomi global belum baik,0
Ugyo9LLysXjeg22jeD94AaABAg,Gary GensLer Rasa Jeruk,2023-06-06 16:01:35+00:00,teknologi matang betul segi daya tempuh durasi isi daya kembang lebih baik depan   lebih bijak kembang bahan bakar   lebih ramah lingkung lebih mudah adopsi mesin   sekarang parah dg macet  kendara ebih baik transportasi umum  kalaupun mau kebut lebih pas motor roda,0
Ugzl5zYTmtMIJLa6KHV4AaABAg,dedri andre,2023-06-06 15:58:07+00:00,ni partai subsidi ev justru multiplier effect kalian lupa jaman kalian kuasa dulu nama lcgc ngapain   subsidi lcgc jangkau rakyat miskin justru sama sama subsidi ba dukung industri baterai negeri,0
UgwVVkhyl60RbMB2bEd4AaABAg,Sur Yadi,2023-06-06 15:58:01+00:00,mau kalu mura,0
Ugzjx7ndSHj81dXjgwl4AaABAg,yosep,2023-06-06 15:57:52+00:00,  quality   ragu trlebih harga   mahal,0
Ugwxjq5ZG0qwjkWww5F4AaABAg,AL vierre,2023-06-06 15:56:30+00:00,  laku duit     punya buat beli,0
UgziE-8JaTs9qOcHYiV4AaABAg,Aldi Alvaro Winata™,2023-06-06 15:55:03+00:00,hahaha sukurin   laku mampus   lagi ribet sih tenaga bbm   ribet antri spbu tenaga makin jam kurang efisien,1
UgylZv8GNHT-3H-T9sx4AaABAg,Kang Abu,2023-06-06 15:50:20+00:00,parah perintah ngurusi rakyat lantar,1
UgxiiOmV9_CKTIg284V4AaABAg,Dannnnnn,2023-06-06 15:47:12+00:00,butuh masyarakat kendara umum pada,1
UgwoGqaXHXnYvHZ57pp4AaABAg,AYDIN_AWP,2023-06-06 15:43:37+00:00,  anda pakai kendara trus gimana   masyarakat kecil     mampauh   tinggal dalam   punya apa jamin  ,1
UgzmCV-aXK9Vai_kltJ4AaABAg,Qutaro_90,2023-06-06 15:42:24+00:00,tenaga kuat tanjak biasa batrainya tahan lama boros konvensional bbm irit harga juta bawah buat masyarakat   duit passan tempat isi mana spbu,1
UgzzFEBe1o6zBvi_y7Z4AaABAg,ibles bosuok,2023-06-06 15:38:57+00:00,  timbang masyarakat alih ev daya angkut ev sedia stasiun charging durasi charging harga charging jarak jelajah tiap charging sedia onderdil sedia opsi kw onderdil harga onderdil sedia bengkel montir harga beli masuk kadar pajak kubur faktor timbang tsb,0
Ugw-I2gZ6_mfe33C4cR4AaABAg,anshori mawardi,2023-06-06 15:34:42+00:00,perintah lembaga perintah suruh pakai dulu masyarakat ikut jangan suruh pakai   mau pakai,1
Ugwqcr4iEN9570usUl94AaABAg,UNTUNG,2023-06-06 15:34:23+00:00,harga bawah dong,0
Ugyix2pClDtKkLZWr_l4AaABAg,Ghost Rider,2023-06-06 15:34:08+00:00, muldoko kaya bau garap bisnis ni orang ,1
UgycHZeCZqYVdj-LC8V4AaABAg,Nanang Kurniawan,2023-06-06 15:33:21+00:00,subsidi tai subsidi lari usaha subsidi ngapa   benah ekonomi sumberdaya manusia dasar tolol   bikin bijak,1
Ugxg7TDONbS5SZMDs_l4AaABAg,zayyan wicaksono,2023-06-06 15:32:51+00:00,keran export nikel buka berita ekonomi indonesia cnbc ubah positif,1
UgyXASFOFUg2Ui442TR4AaABAg,Amarulloh Prasesa,2023-06-06 15:30:39+00:00,kendara hemat ekonomi indonesia orang beli kendara dasar kuat tahan daya angkut harga jual banyak khawatir kendara lima tahun baterai bakal soak harga baterai muahal mungkin hampir sama beli baru masyarakat biasa beli baru bakal jual barang lama kendara mesin bakar bakal   ganti mungkin cari bentuk bahan bakar baru kendara mesin bakar lebih masuk akal menggati semua kendara mesin bakar kendara misal temu cara mengestrak hidrogen air bahan bakar cara efisien murah,1
UgyGiRO1XtyRsEy60gF4AaABAg,Shobirin Shobirin,2023-06-06 15:30:36+00:00,hehehehe sekarang   main siapa   sih berani   admin ungkap siapa main terus clean terus   subsidi masyarakat   mana   lebih untung,0
Ugw-JC-4aAnikMXrgRF4AaABAg,Bagus Pandu Arsetyo,2023-06-06 15:29:02+00:00,minus pakai jarak jauh maksimal pakai rute kota isi penuh jam isi spbbl kurang banyak,1
UgzsaL-vBiZm2r6rtOh4AaABAg,abdillah halim,2023-06-06 15:28:13+00:00,moeldoko turun tangan karna ketar tir pendapatannyaturun diadapuk dedengkot organisasi usaha kendara,1
UgwdZuU68Aom6POQ8kx4AaABAg,vampritt,2023-06-06 15:27:13+00:00,perintah bego apa semua negara jual elektrik vehicle   sukses semua faktor subsidi langsung bukan cuma potong pajak,1
Ugyeouws6VUbgyUOKHl4AaABAg,Reynato Wijaya,2023-06-06 15:24:58+00:00,ev teknologi sangat mahal praktis isi daya efek rusa lingkung akibat tambang bahan baku baterai justru lebih masuk akal optimal emisi gas karbon atmosfer produksi bensin sintestis guna bahan bakar motor sistem kendara lebih praktis pakai hidrogen banding teknologi baterai,1
Ugx2NkWW6rYG2wp8Lxx4AaABAg,Ian Farrel,2023-06-06 15:22:28+00:00,susah nyari duit bos masalah,1
UgxuVpdQ26oWTv9XZ3l4AaABAg,Ricky Ricky's,2023-06-06 15:21:41+00:00,butuh masyarakat indonesia lapang kerja,2
UgwBUTunThBJfEvTeMx4AaABAg,Aris Kaloran,2023-06-06 15:21:17+00:00,bagus mulai jabat pegawai kantor indonesia bawa buat contoh rakyat coba mau   jabat jabat minta fortuner rubicon,1
UgwY4ZSn2jFo8vfxgXp4AaABAg,Patil Telu,2023-06-06 15:19:52+00:00,punya duit pas pas walaupun beli mikir x beli golong baru indonesia lihat unggul lemah beli,0
UgxXjJx9frKnw3uVwTF4AaABAg,M U,2023-06-06 15:19:33+00:00,gimana mo laku harga   ngotidak,0
UgxVLfyxJCZg4h96WeJ4AaABAg,abdul parabola,2023-06-06 15:19:28+00:00,btre biasa     mau beli tnggu mogok btre mbil droop lngsung buang sm,1
Ugz5ztpGvBq2pFiYaxR4AaABAg,Affandy Pratama,2023-06-06 15:19:27+00:00,bawah juta banyak beli sekarang harga range juta juta lalu orang indonesia pikir harga jual merek kendara turun turun keluarga pakai model umum mata masyarakat indonesia model lcgc indonesia mungkin perintah wajib pertamina milik tempat charger jangan cuma jakarta seluruh kota indonesia,1
UgwSp5ZxDLrDfp-PaU14AaABAg,Siti,2023-06-06 15:19:27+00:00,harus kendara untuk angkut umum operasi kota subsidi usaha angkut mau ada kendara angkut umum masyarakat kecil ikut nikmat guna angkut umum tenaga mensupport mobilitas masyarakat kecil,0
Ugx9X-jWRBrF0-Tx_NN4AaABAg,Abeba,2023-06-06 15:19:13+00:00,lemah besar bawa mudik desa khusus gunung,1
UgzTiVnxleNFS7L835h4AaABAg,ahmad,2023-06-06 15:16:41+00:00,  mutu produk   masuk indonesia lama masuk fasilitas charging lama,1
UgyZbY73UZPjLYLUNi54AaABAg,Ferdy Halim,2023-06-06 15:14:50+00:00,ingin rakyat indonesia kendara bahan bakar air harga jangkau,1
Ugz_qa8g5gPtT_Sqich4AaABAg,infounikunik,2023-06-06 15:14:48+00:00,infrastruktur siap   main launching,0
UgynGb1Ss-TAHhDFzfp4AaABAg,gus azril,2023-06-06 15:14:46+00:00,murah nama,0
UgyRnNbKSqN2DrvEUQ14AaABAg,Maftukin Hadi Laksito,2023-06-06 15:14:18+00:00,nama proses butuh tahap,1
Ugwed2osoWdQB9CvVA14AaABAg,Frans_chanel,2023-06-06 15:14:06+00:00,  pertama faktor harga awat t isi ulang terminal isi trus t servis awat kendara   minim,2
UgwZjyFpJBZRnkbbgK54AaABAg,Rohim Rochein,2023-06-06 15:13:49+00:00,lebih baik banyak bangun transportasi umum,0
UgwN4MYDdAfoSe2fzdN4AaABAg,bagas k bakti,2023-06-06 15:13:17+00:00,lebih baik kembang teknologi hybrid,0
UgxtjFwSafZ9v2sQttB4AaABAg,Moh Syarofin,2023-06-06 15:13:14+00:00,kelarangen regane bro,2
Ugx86PChhFT3P7hJyg94AaABAg,Yasin 1414,2023-06-06 15:13:03+00:00,imut mahal komponen mahal tahan banjir,2
UgyUUNCCe9P63QrhWTl4AaABAg,Indra Gunawan,2023-06-06 15:10:23+00:00,nyuruh orang beli isi   jarang mending benah dulu deh tempat isi ngegas   dipikirin,1
UgxhyMjuQ555NewPPHp4AaABAg,Ahmad Riadi,2023-06-06 15:07:56+00:00,harga murah laku,0
UgxzX4OwSqmXWjop8ZR4AaABAg,Mr. Febrian,2023-06-06 15:07:00+00:00, orang    mau proyek muldoko,0
UgycLvUIIPMtm2D63-d4AaABAg,AL Fahri TLG,2023-06-06 15:05:43+00:00,bagus banget sih asal batre jarak jauh awet terus isi mana mana kayak pom bensin penting cepat tetap bagus jadi jadi pertama pikir dulu,1
UgxXIYag8StIXFlySkt4AaABAg,izut adventure chanel,2023-06-06 15:02:24+00:00,  tanya besar truk trailer tronton dahulu masuk truk tambang   gede rumah ev,0
UgxDwKo_o5Uex7sufvd4AaABAg,Kreasi Aiswa,2023-06-06 15:00:26+00:00,alas paling banyak harga susah sering jalan jauh,1
Ugw_y_ycvbSo3HMVCbh4AaABAg,Ady Firmansyah,2023-06-06 14:59:25+00:00,coba tengok jual lcgc   koe mau jual cuma pake batre   hrga lewat mahal padahal jeroan cuma batre lho  kok  sampe harga langit minimal juta mending beli carry buat usaha,1
Ugz_Hc6bicpafosh2LV4AaABAg,Ahmad Muhtar,2023-06-06 14:58:22+00:00,siap asn wajib ,1
UgyWfylMSdPXSxUgpdR4AaABAg,RANDOM MANDOM,2023-06-06 14:58:10+00:00,terlalu mahal   mau orang pindah bbm harga sama donk lebih mahal harap lebih irit efek lambat,0
UgxW-s83YlxcSpkaKLd4AaABAg,Han S,2023-06-06 14:58:05+00:00,tapa murah dng ekonomi skr bkn   mau tk kuat beli   beli   mampu tengah atas,2
Ugzo8-Q4-SRRqJ7BKUp4AaABAg,Lambe 87,2023-06-06 14:55:04+00:00,  beli la diomongin orang   rusak batrenya mahal,1
UgwcuxbFYs6-wSODNvx4AaABAg,Bumi Majapahit,2023-06-06 14:50:02+00:00,cape ganti batere jemur   ngecas,1
UgwtjBJEfJIyNYrZxlR4AaABAg,Agate Slate,2023-06-06 14:49:43+00:00,gampang tinggal hapus subsidi bbm jual bakal langsung naik,0
UgybeDzOc2CvjE3ESGl4AaABAg,Blew,2023-06-06 14:49:17+00:00,gila   ndro  orang  pilih xpander la drpd wuling odong makan tu batere,1
UgxBUKJrfV0C_Ktyw2B4AaABAg,Tpc Yt,2023-06-06 14:48:32+00:00,syarat ribet beli kendara subsidi,1
UgxzhH8hxqekGiZRLkd4AaABAg,perang ukraina,2023-06-06 14:47:58+00:00,batrainya   langit harga,0
UgwOcXFZ4zOOaVUOwQp4AaABAg,Akhmad Syarifudin,2023-06-06 14:45:41+00:00,inti bensin turun rerus rusia discon timur tengah discon bensin laris donk tiap pom bensi diller mal hotel alfa mart indomaret baru laku rumah paket paket   daya turun terus,0
Ugwrn8UeX27XWSD3gRV4AaABAg,Gregorius,2023-06-06 14:45:12+00:00,jadi daya tarik masyarakat baik pabrikan milik spesifikasi range tempuh lebih jauh fast charging hadir pilih transmisi manual kopling pedal dapat,0
Ugxpv3adBH0IKDYtqCR4AaABAg,Budiarto Tenosa,2023-06-06 14:43:29+00:00,harga mahal walaupun subsidi isi daya sangat lama konsunen mau tunggu buang waktu sangat efektif resiko bahaya bakar batere litium sangat ancam diri sendiri keluarga tetangga kendara bom waktu akal an rezim abal udang balik rempeyek dahulum raup untung dahulum jual   alas decarbonisasi,1
Ugwi6Gcft6vVFlyhKZJ4AaABAg,Den Baguse,2023-06-06 14:43:02+00:00,subsidi anatara motor harus sama perintah adil kaya subsidi lebih besar adil,0
Ugz9SbJdAIRSSkBfluN4AaABAg,muhammad thamrin,2023-06-06 14:41:54+00:00,apa   kata anis bnrnya,1
UgyE_TzqLPlynUAnYxx4AaABAg,deny denn,2023-06-06 14:40:46+00:00,si begal partai,1
UgyYxno6jdaAM-TFZaJ4AaABAg,Chaguy Anakintanboy,2023-06-06 14:40:04+00:00,  rakyat mau sah hukum mati bwt mafia iblis koruptor indonesia,1
UgzoKnv-F3dnztHBFc54AaABAg,nadyasyaiqsyair,2023-06-06 14:39:12+00:00,lagi siapa   mau modelnnya jelek jelek,1
UgyC03ybNna-bW40Vol4AaABAg,OKVIA' 2006,2023-06-06 14:38:52+00:00,ngecasnya mahal rumah naik minimal,0
UgyfAfNjsuO3o3nvQV94AaABAg,Hendra Henz,2023-06-06 14:38:52+00:00,kendara pindah polusi udara kota bangkit batubara makin banyak kendara makin banyak batubara bakar lama bangkit indonesia pake batubara jangan harap ekosistem kendara jaya mau ful green energy sanggup bayar ribu rupiah per kwh ,1
UgwjzwAIsIwx4m2h8GZ4AaABAg,Shin-Ra,2023-06-06 14:38:36+00:00,ev nd car hari long run lama charging station minim kota besar skip plus replacement baterai hampir tengah harga kasus cel baterai mati dadak start engine insentive potong ppn proses super ribet super lama potong depan bayar ful ppn dapet cashback ppn waktu kapan kapan cair harga overpriced besar   suruh pilih mending hybrid engine sama kuat kuat belah contoh baterai half body,1
Ugw0yxpzYsxCRS1PSbx4AaABAg,Save Paman Coki,2023-06-06 14:37:39+00:00,usaha   pinter ajar minyak goreng sekarang bayar cchuuaks,1
UgzwszoW1txQRHUkWRt4AaABAg,luky santoso,2023-06-06 14:37:29+00:00,kek mas harga sih   serih sih  lihat  wuling padahal tempat desa,0
Ugy-9aWEYj9kncuGkjt4AaABAg,Har Tono,2023-06-06 14:36:57+00:00,harga   sm   bbm splu   byk,0
UgwcDgeUrBV-nXZl0Y14AaABAg,KEPO,2023-06-06 14:36:04+00:00,sama   bohong kurang ppn pajak barang mewah tetap  ,1
Ugy5SN8J_0AI-frr_354AaABAg,Aa Uu,2023-06-06 14:35:56+00:00,stop jual stop jual motor dorong kendara umum banyak baru pikir akal sehat,0
UgxVmBYyeH3GSfA8DMZ4AaABAg,tyrion Lanister,2023-06-06 14:33:42+00:00,cashnya lama jam apa lgi subsidi   jelas,1
UgxFVn41x33UvQ_gK9V4AaABAg,onevisual mandiri,2023-06-06 14:32:47+00:00,subsidi harga mahal tempat charger charger rumah voltase   kuat,0
Ugz0BHAii4SLx7qQeLF4AaABAg,Angga Pramesta,2023-06-06 14:32:28+00:00,dagel jabat konoha,2
Ugxygm1-Y5PV1fJofJ14AaABAg,Gavin Alghivari,2023-06-06 14:31:32+00:00,model kurang tarik,0
Ugzn7rySo8SatSRKMH94AaABAg,arie Tea subagdja,2023-06-06 14:31:19+00:00,harga muahal apa secondnya masyarakat lirik bensin tempat isi batas forma tinggi tahan batre jarak jelajah jauh jadi prioritas,1
UgxQA3Sa3FpFir11zYR4AaABAg,Dimas Adi Kristiawan,2023-06-06 14:29:41+00:00,masalah ekosistem bentuk   mau laku investasi gede daerah desa bikin swap battery spbu minimal fast charging spbu awal bentuk kelompok masyarakat pakai ev terus kembang j   cuma ngemeng mana laku investor kabur,1
UgzFrcfZ9Y7qd_suG254AaABAg,Joko Listianto,2023-06-06 14:28:57+00:00,  pindah haluan   pake duit gp la semua biaya padahal mampu ekonomi jadi kwndala bnyak kutat mas ekonomi belum   bla bla bla,1
UgwGjEYMceqp4l7hJbh4AaABAg,Zeruel,2023-06-06 14:27:47+00:00,coba cnbc cek jual no dunia tahun apa,1
UgzqLpcIe0qSa6kBKvV4AaABAg,Karmudji Ji,2023-06-06 14:27:40+00:00,orang beli punya hak pilih jangan buat atur arah paksa,1
UgwyJlL5waQTI_DrmsN4AaABAg,john Hartanto,2023-06-06 14:27:39+00:00,chargernya susah,1
Ugw-C4PFRGqrZMX3p1N4AaABAg,FRSBHI,2023-06-06 14:26:12+00:00,th depan info batrey secondnan gan,1
UgxEGqkvrrhQUqaAlRV4AaABAg,Zidni,2023-06-06 14:26:11+00:00,ingin rakyat perata transportasi publik,0
UgxAPJ039oCPizzvegR4AaABAg,mn sr,2023-06-06 14:25:31+00:00,masyarakat mana tanya,2
UgyvXUk0SRsz4ED6Dwt4AaABAg,Hermansyah Herman,2023-06-06 14:23:42+00:00,tenaga solar motor tenaga bensin   kuat tanjak     mau beli,0
UgzraZgUA4YcmbeoUYh4AaABAg,Otib Otib,2023-06-06 14:23:23+00:00,bagi kalang percaya tangguh diesel banding,0
UgxdMo1YPTEvgvGk62x4AaABAg,Eka Syarif,2023-06-06 14:22:41+00:00,transportation public   nyaman cepat   mau,0
UgycE6C0gtXgOXraXbx4AaABAg,Adniati Bima,2023-06-06 14:21:53+00:00,rakyat indonesia belum siap perintah sedia murah   rakyat indonesia  jangan  so canggih rakyat miskin kalian korupsi,1
Ugwjz3icMJrz6HweBP14AaABAg,Ecax Cruise,2023-06-06 14:21:51+00:00,bukan   laku harga jangkau fasilitas dukung baru sedia kota besar bahkan seperti cuma jabodetabek   mumpuni fasilitas kendara   model kecil wuling air ev harus se harga lcgc negara asal harga cuma juta dekat sampe sini malah hampir juta ,1
Ugy3gJsh1ZbJSaBbTLR4AaABAg,Landing Kusuma,2023-06-06 14:21:35+00:00,tara lcgc   yakin laris infrastruktur nihil,0
Ugx8NrLT_VXyNPP6X4t4AaABAg,WHR Esport,2023-06-06 14:16:33+00:00,bahan   batu bara darimana ramah lingkung kocak kocak,1
Ugwg9e5FffMczSfOKOF4AaABAg,Andi Setiawan,2023-06-06 14:16:32+00:00,  usah banyak teori analysis mikir untung terus   peka   mikir masyarakat hidup   susah,1
